"ID","Age","Experience","Income","ZIP Code","Family","CCAvg","Education","Mortgage","Personal Loan","Securities Account","CD Account","Online","CreditCard"
2602,50,24,32000,90277,1,1400,"Advanced/Professional",167000,"0","0","0","0","0"
2603,52,26,161000,93108,4,4300,"Undergrad",0,"1","0","1","1","1"
2604,53,27,60000,90049,1,200,"Undergrad",0,"0","0","0","1","0"
2605,37,10,35000,92521,4,1000,"Graduate",0,"0","0","0","0","0"
2606,64,40,41000,94305,4,1200,"Graduate",0,"0","0","0","1","0"
2607,46,22,73000,92648,2,1700,"Undergrad",216000,"0","0","0","1","0"
2608,57,33,49000,94305,4,1500,"Undergrad",214000,"0","1","1","1","1"
2609,61,35,79000,94024,2,2000,"Undergrad",194000,"0","0","0","1","1"
2610,42,18,120000,93407,2,7500,"Undergrad",0,"0","1","0","0","0"
2611,40,16,60000,94501,2,3200,"Undergrad",0,"0","0","0","0","0"
2612,33,8,78000,95051,3,600,"Graduate",0,"0","0","0","1","0"
2613,50,26,40000,95138,4,1100,"Graduate",131000,"0","0","0","0","0"
2614,52,26,110000,94501,2,5400,"Advanced/Professional",204000,"1","1","1","1","0"
2615,35,11,160000,92093,4,5700,"Advanced/Professional",0,"1","1","0","0","0"
2616,57,32,68000,94542,4,700,"Undergrad",191000,"0","0","0","1","1"
2617,56,31,49000,92182,2,1600,"Advanced/Professional",103000,"0","0","0","1","0"
2618,44,20,65000,92037,2,2500,"Undergrad",0,"0","0","0","1","0"
2619,23,0,55000,92704,3,2400,"Graduate",145000,"0","0","0","1","0"
2620,33,8,62000,92093,3,2300,"Undergrad",98000,"0","0","0","0","1"
2621,48,22,152000,95616,1,0,"Undergrad",0,"0","0","0","0","0"
2622,45,18,42000,95126,3,2500,"Graduate",0,"0","0","0","0","0"
2623,54,28,39000,90245,4,700,"Graduate",0,"0","0","0","1","0"
2624,42,17,111000,94304,3,3000,"Undergrad",0,"1","1","1","0","1"
2625,47,21,82000,94109,3,2100,"Undergrad",0,"0","0","0","0","0"
2626,61,36,108000,93943,4,3400,"Graduate",0,"0","0","0","1","0"
2627,53,27,59000,92038,2,800,"Advanced/Professional",0,"0","0","0","1","0"
2628,56,30,61000,93106,3,2500,"Undergrad",193000,"0","0","0","1","0"
2629,33,6,78000,95819,4,2000,"Graduate",0,"0","1","0","1","0"
2630,44,18,18000,93943,2,100,"Advanced/Professional",0,"0","0","0","1","0"
2631,63,37,113000,94611,4,1700,"Advanced/Professional",0,"0","0","0","1","1"
2632,47,20,62000,92521,1,2670,"Graduate",0,"0","0","0","1","0"
2633,50,24,81000,94720,1,4900,"Undergrad",248000,"0","0","0","1","0"
2634,49,25,13000,95054,3,400,"Undergrad",106000,"0","0","0","1","0"
2635,34,9,75000,94303,1,2800,"Undergrad",194000,"0","0","0","0","0"
2636,40,14,33000,95616,2,800,"Advanced/Professional",89000,"0","0","0","1","0"
2637,38,13,179000,93943,1,4100,"Undergrad",0,"0","0","0","1","0"
2638,51,26,69000,94005,3,2000,"Graduate",0,"0","0","0","1","0"
2639,28,4,45000,94025,1,1000,"Advanced/Professional",0,"0","0","0","1","0"
2640,52,26,59000,95762,3,3000,"Graduate",0,"0","0","0","1","0"
2641,39,13,81000,94309,2,2800,"Undergrad",0,"0","0","0","1","0"
2642,29,5,133000,90095,1,5400,"Undergrad",212000,"0","0","0","1","0"
2643,54,29,81000,92096,2,0,"Advanced/Professional",0,"0","0","0","1","0"
2644,63,38,14000,92630,4,400,"Graduate",86000,"0","0","0","1","1"
2645,40,14,28000,94061,2,800,"Advanced/Professional",0,"0","0","0","0","0"
2646,36,12,93000,95125,2,2200,"Undergrad",0,"0","0","0","1","0"
2647,45,20,191000,92007,3,2600,"Advanced/Professional",123000,"1","0","0","0","0"
2648,61,37,155000,91605,1,2900,"Undergrad",0,"0","0","0","1","0"
2649,26,0,155000,93105,2,7200,"Undergrad",0,"0","0","0","0","0"
2650,33,8,68000,92407,4,1300,"Undergrad",0,"0","0","0","1","0"
2651,64,40,52000,95060,2,1100,"Undergrad",226000,"0","0","0","0","0"
2652,43,17,51000,94025,1,700,"Advanced/Professional",0,"0","0","0","0","0"
2653,24,0,44000,90089,4,1600,"Undergrad",180000,"0","0","0","1","0"
2654,30,5,121000,94555,2,3100,"Undergrad",408000,"0","0","0","1","0"
2655,60,36,49000,94965,4,2200,"Undergrad",204000,"0","1","0","1","0"
2656,50,26,42000,91784,2,1000,"Advanced/Professional",78000,"0","1","0","1","0"
2657,40,15,144000,91040,1,4100,"Undergrad",0,"0","0","0","0","0"
2658,31,6,72000,94583,1,2600,"Graduate",0,"0","0","0","1","0"
2659,30,4,44000,94304,1,1500,"Undergrad",109000,"0","0","0","0","0"
2660,60,35,43000,91763,3,900,"Advanced/Professional",175000,"0","0","0","0","0"
2661,39,14,74000,93063,1,100,"Graduate",144000,"0","1","0","1","0"
2662,66,41,145000,90009,1,2500,"Undergrad",0,"0","0","0","1","0"
2663,65,41,158000,92346,2,2100,"Undergrad",0,"0","0","0","0","0"
2664,54,28,78000,91311,4,4900,"Undergrad",0,"0","0","0","0","0"
2665,54,29,154000,95014,1,2400,"Graduate",352000,"1","0","0","1","0"
2666,35,9,105000,90064,2,4500,"Advanced/Professional",0,"0","0","0","0","0"
2667,32,7,1e+05,92126,3,600,"Graduate",0,"0","0","0","1","0"
2668,63,39,58000,94112,1,0,"Graduate",0,"0","0","0","1","0"
2669,60,35,113000,94507,1,900,"Undergrad",406000,"0","0","0","1","0"
2670,43,18,10000,91902,2,100,"Graduate",0,"0","1","0","0","1"
2671,59,33,142000,94080,2,2700,"Undergrad",0,"0","0","0","0","0"
2672,62,37,128000,92093,1,2500,"Undergrad",0,"0","0","0","0","0"
2673,30,5,131000,92068,3,500,"Advanced/Professional",0,"1","0","0","0","0"
2674,54,30,88000,92647,4,1000,"Graduate",122000,"0","0","0","1","0"
2675,30,6,101000,90245,2,600,"Undergrad",0,"0","0","0","1","0"
2676,31,1,70000,92115,2,1750,"Advanced/Professional",0,"0","0","1","1","1"
2677,44,20,122000,91765,1,300,"Undergrad",0,"0","1","0","1","0"
2678,32,8,70000,91423,3,1500,"Undergrad",0,"0","0","0","1","0"
2679,63,38,148000,93023,2,4300,"Advanced/Professional",0,"1","0","0","1","0"
2680,57,32,43000,92704,2,2100,"Advanced/Professional",166000,"0","0","0","1","0"
2681,60,30,31000,95060,1,1500,"Advanced/Professional",0,"0","0","0","1","0"
2682,37,11,35000,94609,2,800,"Advanced/Professional",0,"0","0","0","0","0"
2683,53,27,81000,90032,4,2600,"Advanced/Professional",0,"0","0","0","1","0"
2684,51,25,19000,95812,1,1400,"Advanced/Professional",98000,"0","0","0","0","0"
2685,30,5,98000,92028,4,1800,"Advanced/Professional",129000,"0","1","1","1","1"
2686,28,2,101000,90280,4,2100,"Advanced/Professional",0,"0","0","0","1","0"
2687,50,24,81000,95053,2,400,"Advanced/Professional",0,"0","0","0","0","0"
2688,52,27,135000,93561,1,600,"Undergrad",452000,"0","0","0","1","0"
2689,56,30,34000,94542,2,700,"Graduate",0,"0","0","0","1","0"
2690,40,16,104000,91730,1,3400,"Undergrad",249000,"0","0","0","0","0"
2691,64,38,29000,90245,3,700,"Graduate",0,"0","0","0","1","0"
2692,61,36,119000,95064,2,5400,"Graduate",0,"1","0","0","1","0"
2693,46,20,82000,90230,2,1700,"Graduate",0,"0","0","0","1","1"
2694,55,29,62000,90089,1,200,"Undergrad",0,"0","0","0","1","0"
2695,45,19,85000,94720,3,2100,"Undergrad",0,"0","0","0","1","1"
2696,40,15,8000,94960,2,100,"Graduate",0,"0","0","0","0","0"
2697,63,37,78000,91711,4,1700,"Advanced/Professional",0,"0","0","0","1","0"
2698,57,32,44000,93407,3,500,"Graduate",0,"0","0","0","1","0"
2699,38,14,122000,95819,2,8000,"Undergrad",0,"0","0","0","1","1"
2700,37,11,22000,90035,3,100,"Graduate",114000,"0","0","0","0","0"
2701,31,5,39000,94590,4,2200,"Graduate",0,"0","0","0","1","1"
2702,50,26,55000,94305,1,1600,"Graduate",0,"0","0","0","1","0"
2703,42,18,144000,94063,2,6100,"Undergrad",158000,"0","0","0","0","0"
2704,51,27,71000,92521,1,2600,"Graduate",0,"0","0","0","0","1"
2705,38,13,191000,91710,2,3000,"Undergrad",0,"0","0","0","1","0"
2706,53,26,22000,92831,1,500,"Graduate",1e+05,"0","0","0","1","0"
2707,43,17,158000,90740,1,2400,"Undergrad",0,"0","0","0","1","0"
2708,35,9,131000,90089,3,300,"Advanced/Professional",0,"1","0","1","1","1"
2709,49,24,75000,95670,1,2800,"Graduate",160000,"0","0","0","0","1"
2710,28,4,69000,94305,3,700,"Graduate",170000,"0","0","0","0","0"
2711,51,27,39000,94304,2,800,"Undergrad",0,"0","0","0","0","0"
2712,39,14,34000,94939,4,1700,"Undergrad",0,"0","0","0","1","1"
2713,31,7,32000,91320,1,1700,"Undergrad",0,"0","0","0","1","0"
2714,44,18,129000,92028,1,5700,"Undergrad",0,"0","0","0","1","0"
2715,46,20,158000,92870,3,5400,"Undergrad",432000,"1","0","0","0","1"
2716,42,18,54000,90089,1,1800,"Undergrad",0,"0","0","0","1","0"
2717,41,17,34000,92182,1,2000,"Graduate",0,"0","0","0","0","0"
2718,23,0,45000,95422,4,600,"Graduate",0,"0","0","0","1","1"
2719,59,33,68000,95064,2,2300,"Advanced/Professional",0,"0","1","0","0","0"
2720,47,21,53000,95929,1,1500,"Graduate",0,"0","0","0","1","0"
2721,48,23,32000,93302,1,100,"Undergrad",0,"0","0","0","0","1"
2722,58,33,173000,92121,2,7200,"Advanced/Professional",0,"1","0","0","1","0"
2723,58,34,31000,92126,4,400,"Undergrad",0,"0","0","0","0","0"
2724,54,29,72000,94558,2,3700,"Undergrad",144000,"0","0","0","1","0"
2725,49,24,30000,90212,4,400,"Graduate",157000,"0","0","1","1","1"
2726,63,38,138000,92675,1,2500,"Undergrad",0,"0","0","0","1","0"
2727,62,37,18000,92028,1,1500,"Graduate",127000,"0","0","0","0","0"
2728,45,19,69000,90840,1,2800,"Undergrad",220000,"0","0","0","1","1"
2729,39,13,58000,94555,3,2100,"Undergrad",247000,"0","0","0","1","0"
2730,58,34,63000,90007,4,1500,"Undergrad",0,"0","0","0","1","0"
2731,56,30,43000,90401,2,300,"Undergrad",0,"0","1","0","0","0"
2732,29,5,28000,96651,1,200,"Advanced/Professional",0,"0","0","0","1","0"
2733,33,9,38000,93106,1,2100,"Advanced/Professional",133000,"0","0","0","0","0"
2734,55,29,72000,93107,3,300,"Graduate",147000,"0","0","0","0","0"
2735,56,31,64000,94126,4,900,"Undergrad",0,"0","0","0","1","0"
2736,36,12,70000,92131,3,2600,"Graduate",165000,"0","0","0","1","0"
2737,53,29,12000,95621,1,300,"Undergrad",0,"0","0","0","0","0"
2738,57,31,159000,94577,2,500,"Undergrad",0,"0","0","0","0","0"
2739,35,9,103000,95120,2,4500,"Advanced/Professional",0,"0","0","0","1","0"
2740,43,18,42000,91330,1,300,"Advanced/Professional",0,"0","0","0","1","0"
2741,54,29,48000,92182,2,2100,"Advanced/Professional",142000,"0","0","0","1","0"
2742,29,3,49000,90266,1,1500,"Undergrad",0,"0","0","0","0","0"
2743,39,14,89000,95762,2,400,"Undergrad",0,"0","0","0","1","0"
2744,32,8,22000,94583,4,700,"Graduate",0,"0","0","0","1","1"
2745,51,27,10000,92121,2,200,"Undergrad",86000,"0","0","0","0","0"
2746,50,25,38000,95616,1,1300,"Graduate",120000,"0","0","0","0","1"
2747,54,29,49000,92703,2,2100,"Advanced/Professional",95000,"0","0","0","1","1"
2748,38,12,30000,91765,2,1400,"Advanced/Professional",0,"0","0","0","0","1"
2749,32,7,82000,94305,1,2600,"Graduate",240000,"0","0","1","1","1"
2750,62,37,82000,94086,1,800,"Advanced/Professional",312000,"0","0","0","1","0"
2751,57,33,24000,94501,1,100,"Graduate",0,"0","0","0","0","0"
2752,47,23,32000,92251,4,600,"Undergrad",156000,"0","0","0","1","1"
2753,51,25,34000,95819,3,900,"Advanced/Professional",111000,"0","0","0","1","0"
2754,54,27,195000,93117,2,4750,"Graduate",477000,"1","0","0","0","0"
2755,26,1,61000,93943,4,2200,"Undergrad",119000,"0","0","0","0","0"
2756,37,11,22000,93711,3,100,"Graduate",0,"0","0","0","1","1"
2757,27,0,40000,91301,4,1000,"Advanced/Professional",0,"0","0","0","1","0"
2758,63,38,50000,93943,2,2800,"Undergrad",205000,"0","0","0","0","0"
2759,62,36,35000,94501,2,700,"Advanced/Professional",0,"0","1","0","0","1"
2760,59,33,64000,95617,3,300,"Graduate",0,"0","0","0","0","0"
2761,32,7,49000,94080,3,2300,"Undergrad",0,"0","0","0","1","0"
2762,35,8,44000,95045,4,1000,"Graduate",192000,"0","0","0","0","1"
2763,56,31,65000,93403,2,3700,"Undergrad",0,"0","0","0","1","0"
2764,55,31,13000,93943,4,700,"Undergrad",0,"0","0","0","1","0"
2765,31,5,84000,91320,1,2900,"Advanced/Professional",105000,"0","0","0","0","1"
2766,54,29,28000,92093,4,200,"Graduate",101000,"0","0","0","1","0"
2767,58,32,108000,95123,3,4400,"Undergrad",0,"0","0","0","1","0"
2768,48,24,59000,90401,1,0,"Undergrad",144000,"0","0","0","1","0"
2769,48,22,163000,95819,1,2400,"Undergrad",396000,"0","0","0","1","0"
2770,33,9,183000,91320,2,8800,"Advanced/Professional",582000,"1","0","0","1","0"
2771,36,6,69000,90024,4,4000,"Advanced/Professional",0,"0","0","0","1","0"
2772,41,16,115000,92333,1,7000,"Undergrad",0,"0","0","0","0","0"
2773,55,31,130000,92646,4,6500,"Undergrad",0,"1","0","0","0","1"
2774,63,37,185000,94309,2,7900,"Graduate",358000,"1","0","0","1","0"
2775,53,29,118000,94066,2,300,"Undergrad",0,"0","0","0","1","0"
2776,38,13,163000,95039,1,4100,"Undergrad",0,"0","0","0","0","0"
2777,46,20,140000,93106,2,6300,"Undergrad",380000,"0","0","0","1","1"
2778,59,33,91000,94122,2,700,"Graduate",0,"0","0","0","1","1"
2779,56,31,61000,92646,4,1300,"Advanced/Professional",0,"0","0","0","1","1"
2780,59,35,168000,95521,4,4100,"Graduate",0,"1","0","0","1","0"
2781,39,13,69000,90630,3,900,"Graduate",0,"0","0","0","0","0"
2782,47,21,22000,92037,1,200,"Undergrad",104000,"0","0","0","0","0"
2783,47,22,53000,92691,1,300,"Undergrad",213000,"0","0","0","0","0"
2784,53,26,25000,92123,2,1000,"Graduate",0,"0","0","1","1","1"
2785,36,9,115000,91765,4,2200,"Graduate",0,"1","0","0","0","0"
2786,34,9,31000,92521,4,1100,"Advanced/Professional",85000,"0","1","1","1","1"
2787,36,10,83000,94705,1,2800,"Advanced/Professional",0,"0","0","0","0","1"
2788,60,34,152000,92807,2,6900,"Undergrad",0,"0","0","0","0","0"
2789,45,20,30000,96003,1,100,"Undergrad",0,"0","0","0","1","0"
2790,27,3,34000,90065,1,200,"Advanced/Professional",0,"0","0","0","1","1"
2791,47,22,44000,95821,1,1400,"Advanced/Professional",0,"0","0","0","1","1"
2792,44,20,182000,94710,2,7600,"Undergrad",0,"0","0","0","0","0"
2793,54,30,44000,95616,3,1500,"Undergrad",117000,"0","0","0","1","0"
2794,57,33,122000,94301,2,6000,"Undergrad",153000,"0","1","1","1","1"
2795,52,26,35000,94550,4,1800,"Undergrad",0,"0","0","0","1","0"
2796,51,25,91000,92407,1,800,"Advanced/Professional",0,"0","0","0","0","0"
2797,57,32,30000,94024,2,2000,"Graduate",0,"0","0","0","0","0"
2798,65,39,53000,94608,1,2500,"Advanced/Professional",0,"0","0","0","1","0"
2799,58,33,28000,94720,1,300,"Advanced/Professional",0,"0","0","0","1","0"
2800,64,39,85000,94720,4,3400,"Graduate",2e+05,"0","0","0","1","0"
2801,52,26,28000,93907,2,700,"Graduate",90000,"0","0","0","1","1"
2802,58,34,41000,91016,4,400,"Undergrad",177000,"0","0","0","1","0"
2803,52,22,154000,90650,1,5000,"Advanced/Professional",0,"1","1","1","1","0"
2804,43,18,41000,92831,1,300,"Advanced/Professional",0,"0","0","0","1","0"
2805,56,32,33000,95014,3,1500,"Undergrad",0,"0","0","0","0","0"
2806,37,12,182000,94523,3,5800,"Advanced/Professional",0,"1","0","0","1","0"
2807,53,27,59000,90740,2,800,"Advanced/Professional",0,"0","0","0","1","0"
2808,27,2,129000,90009,2,3300,"Undergrad",0,"0","1","0","0","0"
2809,53,27,35000,94583,3,900,"Advanced/Professional",136000,"0","0","0","1","0"
2810,42,16,185000,94705,3,2200,"Graduate",0,"1","1","1","1","1"
2811,58,34,45000,93943,4,1300,"Graduate",201000,"0","0","0","0","0"
2812,36,12,62000,94065,4,100,"Graduate",145000,"0","0","0","0","0"
2813,53,28,183000,96008,3,8200,"Advanced/Professional",467000,"1","0","1","1","1"
2814,48,22,14000,94303,2,100,"Advanced/Professional",0,"0","0","0","1","0"
2815,54,28,53000,94002,1,2200,"Advanced/Professional",0,"0","0","0","1","1"
2816,26,1,48000,94019,3,2600,"Advanced/Professional",169000,"0","0","0","0","0"
2817,50,26,128000,92780,2,400,"Undergrad",0,"0","0","0","1","0"
2818,31,7,105000,94025,1,4000,"Undergrad",331000,"0","0","0","1","0"
2819,35,9,40000,93943,3,900,"Undergrad",0,"0","0","0","1","1"
2820,63,37,10000,90095,2,400,"Undergrad",0,"0","0","0","1","0"
2821,29,4,102000,90245,2,3300,"Undergrad",303000,"0","0","0","0","0"
2822,57,32,31000,94143,3,100,"Graduate",0,"0","0","0","1","0"
2823,30,5,30000,90245,4,800,"Undergrad",158000,"0","0","0","1","0"
2824,33,7,21000,90095,1,600,"Advanced/Professional",0,"0","1","0","0","0"
2825,62,36,44000,92867,2,300,"Undergrad",0,"0","0","0","0","0"
2826,35,10,48000,95060,1,2500,"Advanced/Professional",164000,"0","0","0","1","0"
2827,37,11,21000,94604,3,200,"Graduate",0,"0","0","0","1","0"
2828,37,11,84000,90266,4,2200,"Graduate",0,"0","0","0","1","1"
2829,35,10,64000,94306,3,700,"Graduate",230000,"0","0","0","1","0"
2830,35,9,82000,94720,1,2500,"Undergrad",138000,"0","0","0","0","0"
2831,59,35,39000,95616,4,1300,"Undergrad",0,"0","0","0","1","0"
2832,53,27,45000,90405,2,800,"Advanced/Professional",0,"0","0","0","1","1"
2833,45,21,133000,92056,4,5700,"Advanced/Professional",0,"1","0","1","1","1"
2834,46,22,152000,90009,2,1400,"Undergrad",0,"0","0","0","1","0"
2835,40,16,12000,90033,1,1000,"Undergrad",91000,"0","1","0","0","0"
2836,42,16,32000,94112,3,1500,"Undergrad",149000,"0","0","0","1","0"
2837,25,1,74000,94085,4,2600,"Undergrad",204000,"0","0","0","0","0"
2838,39,14,54000,92037,2,1100,"Graduate",159000,"0","0","0","0","1"
2839,30,6,181000,94542,3,4100,"Graduate",0,"1","0","1","1","1"
2840,58,33,75000,90034,2,0,"Advanced/Professional",0,"0","0","0","1","0"
2841,41,15,95000,91101,3,100,"Undergrad",240000,"0","1","0","0","0"
2842,37,11,190000,94305,4,7300,"Graduate",565000,"1","0","1","1","0"
2843,36,11,90000,94709,1,2800,"Undergrad",0,"0","0","0","1","0"
2844,27,3,20000,95616,4,1000,"Undergrad",134000,"0","0","0","1","1"
2845,60,34,64000,95014,3,2200,"Advanced/Professional",0,"0","0","0","0","0"
2846,62,36,85000,90019,2,1700,"Advanced/Professional",98000,"0","0","0","0","0"
2847,67,43,105000,93711,4,1700,"Graduate",0,"0","0","0","1","0"
2848,44,18,21000,90840,1,200,"Undergrad",0,"0","0","0","1","0"
2849,24,0,78000,94720,2,1800,"Graduate",0,"0","0","0","0","0"
2850,45,21,158000,94085,2,6670,"Undergrad",132000,"0","0","0","1","1"
2851,58,34,125000,94720,1,4300,"Undergrad",219000,"0","0","0","0","0"
2852,61,36,81000,95449,3,1800,"Graduate",0,"0","0","0","1","0"
2853,54,29,183000,93105,1,8100,"Undergrad",0,"0","0","0","1","1"
2854,28,3,54000,94550,4,600,"Graduate",0,"0","0","0","1","0"
2855,49,24,79000,94025,4,3600,"Advanced/Professional",212000,"0","0","0","1","0"
2856,35,11,38000,91706,1,1500,"Graduate",136000,"0","0","0","1","0"
2857,36,10,172000,94704,4,1000,"Graduate",295000,"1","0","0","1","0"
2858,34,8,184000,93106,3,7500,"Undergrad",0,"1","0","0","0","0"
2859,36,11,158000,95054,2,7800,"Undergrad",114000,"0","0","0","1","1"
2860,35,11,188000,94596,1,900,"Advanced/Professional",282000,"1","0","0","1","0"
2861,27,2,20000,95064,4,500,"Advanced/Professional",0,"0","0","0","1","0"
2862,42,18,60000,92677,4,200,"Advanced/Professional",151000,"0","0","0","0","1"
2863,65,39,113000,92096,4,2400,"Advanced/Professional",0,"0","0","0","1","0"
2864,29,5,70000,93101,4,0,"Undergrad",0,"0","0","0","1","1"
2865,65,41,84000,95762,2,0,"Advanced/Professional",0,"0","0","0","1","1"
2866,59,33,23000,94002,2,200,"Advanced/Professional",0,"0","0","0","1","0"
2867,46,22,141000,90089,2,3300,"Undergrad",0,"0","1","1","1","1"
2868,59,33,110000,90007,3,4400,"Undergrad",264000,"0","0","0","1","0"
2869,52,26,31000,94923,4,1800,"Undergrad",0,"0","0","0","1","1"
2870,60,35,22000,92660,1,1300,"Undergrad",80000,"0","0","0","0","0"
2871,43,17,91000,95134,1,5200,"Undergrad",0,"0","1","0","0","0"
2872,65,39,82000,94131,4,2400,"Advanced/Professional",252000,"0","0","0","1","0"
2873,50,26,23000,92630,1,300,"Undergrad",0,"0","0","0","0","0"
2874,48,23,35000,93943,1,100,"Undergrad",0,"0","1","0","1","0"
2875,49,25,114000,91380,1,2500,"Advanced/Professional",0,"1","0","0","1","0"
2876,58,33,18000,94402,3,100,"Graduate",0,"0","0","0","1","1"
2877,24,0,80000,91107,2,1600,"Advanced/Professional",238000,"0","0","0","0","0"
2878,58,32,74000,95817,2,2300,"Advanced/Professional",0,"0","0","0","0","1"
2879,45,19,122000,94590,4,4100,"Graduate",0,"1","0","0","1","0"
2880,42,15,73000,94545,3,2330,"Graduate",0,"0","0","0","0","0"
2881,64,40,40000,96064,2,1100,"Undergrad",0,"0","0","0","1","0"
2882,49,25,55000,92103,4,100,"Advanced/Professional",0,"0","0","0","1","0"
2883,55,31,69000,90089,1,2700,"Graduate",0,"0","1","0","0","1"
2884,40,14,92000,90024,4,1400,"Graduate",0,"0","0","0","1","0"
2885,28,2,48000,93943,4,2100,"Advanced/Professional",0,"0","0","0","1","1"
2886,57,31,113000,91711,4,600,"Advanced/Professional",327000,"1","0","0","1","0"
2887,50,25,58000,93940,1,1300,"Graduate",0,"0","0","0","1","0"
2888,40,16,109000,94025,2,2200,"Undergrad",0,"0","0","0","1","0"
2889,55,28,39000,94542,3,1000,"Graduate",0,"0","0","0","1","1"
2890,53,29,33000,94591,3,1900,"Graduate",144000,"0","0","0","0","0"
2891,48,24,18000,94304,4,200,"Undergrad",0,"0","0","0","1","1"
2892,59,33,63000,90044,1,1600,"Undergrad",0,"0","0","0","1","1"
2893,58,32,43000,92093,1,2800,"Graduate",0,"0","0","0","1","0"
2894,38,14,70000,94022,4,2000,"Advanced/Professional",0,"0","0","0","1","0"
2895,49,25,19000,94545,1,900,"Advanced/Professional",0,"0","0","0","0","0"
2896,60,36,39000,94501,4,1300,"Graduate",140000,"0","0","0","1","0"
2897,54,28,81000,94720,3,800,"Undergrad",0,"0","0","0","0","0"
2898,28,2,34000,92161,4,1300,"Advanced/Professional",0,"0","0","0","0","0"
2899,27,1,140000,91711,1,5900,"Graduate",175000,"1","1","1","1","0"
2900,42,18,114000,94305,1,300,"Undergrad",0,"0","0","0","0","0"
2901,52,28,55000,91320,2,3200,"Advanced/Professional",151000,"0","0","0","0","0"
2902,54,30,21000,95351,1,100,"Graduate",76000,"0","0","0","1","0"
2903,56,30,50000,94022,4,2800,"Graduate",0,"0","1","0","1","0"
2904,58,34,41000,95833,3,1500,"Undergrad",0,"0","0","0","1","1"
2905,56,32,190000,90032,3,2200,"Undergrad",0,"1","0","1","1","0"
2906,64,40,8000,94110,2,300,"Advanced/Professional",0,"0","0","0","1","0"
2907,35,8,55000,92870,2,1670,"Graduate",0,"0","0","0","1","0"
